t,Ax,Ay,Yaw_rate,Vx,Steer,Slip_FL,Slip_FR,Slip_RL,Slip_RR,Beta
0.6,0.00082042239887557,8.52288801432518e-06,1.57743635711802e-06,149.844795639385,0.000727573340608448,0.00340499268497708,0.00340498963491352,-0.000318948614520687,-0.000318949348168239,3.85108708737644e-08
0.62,0.000195960068193994,0.00055137062218103,0.000319583969579813,149.844866765152,0.0213751797418986,0.00340195215341996,0.00340157273292863,-0.000319044345046956,-0.000319112090959422,6.66799380922409e-06
0.64,0.000195960068193994,0.00055137062218103,0.000319583969579813,149.844866765152,0.0213751797418986,0.00340195215341996,0.00340157273292863,-0.000319044345046956,-0.000319112090959422,6.66799380922409e-06
0.66,-0.000182025615871314,0.00295399768213256,0.00290855209750484,149.844864347095,0.098494619200526,0.00340142659779451,0.00339895828741743,-0.000319006511049834,-0.000319403052822634,4.02401941771953e-05
0.68,-0.000182025615871314,0.00295399768213256,0.00290855209750484,149.844864347095,0.098494619200526,0.00340142659779451,0.00339895828741743,-0.000319006511049834,-0.000319403052822634,4.02401941771953e-05
0.7,-0.000311161934408597,0.00912527895240471,0.0118172237696835,149.844826395059,0.2756400431721,0.00340456862032193,0.00339614805042595,-0.000318711715658373,-0.000319954542943602,8.52940935882366e-05
0.72,-0.000311161934408597,0.00912527895240471,0.0118172237696835,149.844826395059,0.2756400431721,0.00340456862032193,0.00339614805042595,-0.000318711715658373,-0.000319954542943602,8.52940935882366e-05
0.74,-0.000310333179170012,0.022686896701513,0.0344193376118608,149.844780826722,0.619315228511058,0.00341264474852056,0.00339061547748365,-0.000317910564040725,-0.000320995928015292,5.5733538092009e-05
0.76,-0.000310333179170012,0.022686896701513,0.0344193376118608,149.844780826722,0.619315228511058,0.00341264474852056,0.00339061547748365,-0.000317910564040725,-0.000320995928015292,5.5733538092009e-05
0.78,-0.000304933965513593,0.0487360726841211,0.082704288331842,149.844737050378,1.18105937701259,0.00342826645516904,0.00337972264502265,-0.000316252136240948,-0.000322827543944458,-0.000280491097240708
0.8,-0.000304933965513593,0.0487360726841211,0.082704288331842,149.844737050378,1.18105937701259,0.00342826645516904,0.00337972264502265,-0.000316252136240948,-0.000322827543944458,-0.000280491097240708
0.82,-0.000443468940987876,0.0984963156666353,0.176067669639952,149.844685995465,2.02474857806217,0.00345751405149279,0.00336150828770895,-0.000312944257360393,-0.000326039261543795,-0.00135829405939542
0.84,-0.000443468940987876,0.0984963156666353,0.176067669639952,149.844685995465,2.02474857806217,0.00345751405149279,0.00336150828770895,-0.000312944257360393,-0.000326039261543795,-0.00135829405939542
0.86,-0.000917717310596187,0.185087367741408,0.350590593360615,149.844590867478,3.15282992993071,0.00350929545122151,0.00334152934106582,-0.00030646213669385,-0.000331299855202195,-0.00390531284883457
0.88,-0.000917717310596187,0.185087367741408,0.350590593360615,149.844590867478,3.15282992993071,0.00350929545122151,0.00334152934106582,-0.00030646213669385,-0.000331299855202195,-0.00390531284883457
0.9,-0.00169065446327073,0.304487021081941,0.631600478153201,149.844398499992,4.53334321984393,0.00358024914102968,0.00333693729773437,-0.000295358024191031,-0.000337442016051429,-0.00984567118206426
0.92,-0.00169065446327073,0.304487021081941,0.631600478153201,149.844398499992,4.53334321984393,0.00358024914102968,0.00333693729773437,-0.000295358024191031,-0.000337442016051429,-0.00984567118206426
0.94,-0.160402924498956,0.454364136429688,1.0212534384807,149.839201368721,6.16490163835265,0.00257483133994814,0.00231855490079889,-0.00026725364289732,-0.00031487767596733,-0.0217386648902155
0.96,-0.160402924498956,0.454364136429688,1.0212534384807,149.839201368721,6.16490163835265,0.00257483133994814,0.00231855490079889,-0.00026725364289732,-0.00031487767596733,-0.0217386648902155
0.98,-0.600789565337424,0.640868620642832,1.50191001394173,149.784234267909,7.9840473574029,-0.000285681375739621,-0.000393388410092021,-0.000630156634209042,-0.000667469000059552,-0.0420187355387308
1,-0.600789565337424,0.640868620642832,1.50191001394173,149.784234267909,7.9840473574029,-0.000285681375739621,-0.000393388410092021,-0.000630156634209042,-0.000667469000059552,-0.0420187355387308
1.02,-1.22674840345331,0.885883522200418,2.09141615409645,149.657702643235,9.90775006502741,-0.00336044744040718,-0.00321010261150597,-0.00283996248722056,-0.00269151251842342,-0.0717313661390172
1.04,-1.22674840345331,0.885883522200418,2.09141615409645,149.657702643235,9.90775006502741,-0.00336044744040718,-0.00321010261150597,-0.00283996248722056,-0.00269151251842342,-0.0717313661390172
1.06,-2.56708043184792,1.18140196849176,2.79472576256982,149.393090524778,11.7844815593921,-0.00980263680214134,-0.00887693172110711,-0.00776249682431676,-0.00679878423479563,-0.112454321029632
1.08,-2.56708043184792,1.18140196849176,2.79472576256982,149.393090524778,11.7844815593921,-0.00980263680214134,-0.00887693172110711,-0.00776249682431676,-0.00679878423479563,-0.112454321029632
1.1,-4.54967846973603,1.47405025428147,3.61618351073919,148.88380883789,13.4126044930968,-0.0226870295142033,-0.0185825473825032,-0.0144448470249069,-0.01164517377049,-0.167483215867666
1.12,-4.54967846973603,1.47405025428147,3.61618351073919,148.88380883789,13.4126044930968,-0.0226870295142033,-0.0185825473825032,-0.0144448470249069,-0.01164517377049,-0.167483215867666
1.14,-6.75754079119037,1.60818066838708,4.44601855906791,148.061872768998,14.7943922930882,-0.0494831628352809,-0.0381149546988285,-0.0293042846136015,-0.0185010783457086,-0.243798986351579
1.16,-6.75754079119037,1.60818066838708,4.44601855906791,148.061872768998,14.7943922930882,-0.0494831628352809,-0.0381149546988285,-0.0293042846136015,-0.0185010783457086,-0.243798986351579
1.18,-8.11917453168248,1.2535513866402,4.87488853740128,146.972793504989,16.5034167229553,-0.113636499523222,-0.08305593044971,-0.0668289896821345,-0.033088338814312,-0.354106727933947
1.2,-8.11917453168248,1.2535513866402,4.87488853740128,146.972793504989,16.5034167229553,-0.113636499523222,-0.08305593044971,-0.0668289896821345,-0.033088338814312,-0.354106727933947
1.22,-8.36009147878893,1.11255603604599,4.64729015321401,145.774654756682,19.3027511884513,-0.146177485902217,-0.169262648969338,-0.137995990298607,-0.058970108924187,-0.488682439715172
1.24,-8.36009147878893,1.11255603604599,4.64729015321401,145.774654756682,19.3027511884513,-0.146177485902217,-0.169262648969338,-0.137995990298607,-0.058970108924187,-0.488682439715172
